,AverageSensitivity,MaxSensitivity,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,0.14504367816904648,0.3044768735378738,1000,random,uniform,Lime,10,1,LEFTIST'>
1,0.1451286888376327,0.258137772367481,1000,random,uniform,Lime,10,1,LEFTIST'>
2,0.1308194439282009,0.28329947727943017,1000,random,uniform,Lime,10,1,LEFTIST'>
3,0.17570550762265424,0.30242186289706424,1000,random,uniform,Lime,10,1,LEFTIST'>
4,0.1241492582090453,0.2429043015987411,1000,random,uniform,Lime,10,1,LEFTIST'>
5,0.12286479116501473,0.282676539082316,1000,random,uniform,Lime,10,1,LEFTIST'>
6,0.08028633824495102,0.2452845454526473,1000,random,uniform,Lime,10,1,LEFTIST'>
7,0.10377617564883564,0.24125343819966805,1000,random,uniform,Lime,10,1,LEFTIST'>
8,0.1646235576551647,0.23831521808392492,1000,random,uniform,Lime,10,1,LEFTIST'>
9,0.18894990680287932,0.33129992789715523,1000,random,uniform,Lime,10,1,LEFTIST'>
10,0.11148306404953719,0.29164567492943216,1000,random,uniform,Lime,10,1,LEFTIST'>
11,0.12291095101420497,0.2602779417373242,1000,random,uniform,Lime,10,1,LEFTIST'>
12,0.10063184168955182,0.23358361633907704,1000,random,uniform,Lime,10,1,LEFTIST'>
13,0.08359696763450561,0.2600160634340813,1000,random,uniform,Lime,10,1,LEFTIST'>
14,0.1238910565132169,0.2612606491443139,1000,random,uniform,Lime,10,1,LEFTIST'>
15,0.1300361070043998,0.3251511230538479,1000,random,uniform,Lime,10,1,LEFTIST'>
16,0.11130841884250212,0.2515554377079274,1000,random,uniform,Lime,10,1,LEFTIST'>
17,0.13299104955084,0.27915343574742096,1000,random,uniform,Lime,10,1,LEFTIST'>
18,0.1682410286568849,0.315768935668748,1000,random,uniform,Lime,10,1,LEFTIST'>
19,0.11714130789309438,0.2173950916593409,1000,random,uniform,Lime,10,1,LEFTIST'>
