,AverageSensitivity,MaxSensitivity,transformer,epochs,explanation
0,0.6735925563300296,0.782481978606967,authentic_opposing_information,100,TSEvo'>
1,0.6519941896612096,0.7324129448975181,authentic_opposing_information,100,TSEvo'>
2,0.7082386611140261,0.745385928549799,authentic_opposing_information,100,TSEvo'>
3,0.5385444076793973,0.5743196820956608,authentic_opposing_information,100,TSEvo'>
4,0.6276809993348288,0.7051122641011147,authentic_opposing_information,100,TSEvo'>
5,0.5284480321697154,0.5763084198903305,authentic_opposing_information,100,TSEvo'>
6,0.5487945878695503,0.5865725084009309,authentic_opposing_information,100,TSEvo'>
7,0.6328218138910793,0.7155369281779728,authentic_opposing_information,100,TSEvo'>
8,0.6980130976068327,0.7771804600072775,authentic_opposing_information,100,TSEvo'>
9,0.6128927797381231,0.6768907383612942,authentic_opposing_information,100,TSEvo'>
10,0.5315736969048592,0.5892215746389827,authentic_opposing_information,100,TSEvo'>
11,0.500122733427661,0.5715393197017078,authentic_opposing_information,100,TSEvo'>
12,0.6229703946896552,0.7236247232918358,authentic_opposing_information,100,TSEvo'>
13,0.7749801273814902,0.9603247268389437,authentic_opposing_information,100,TSEvo'>
14,0.8091538871618432,0.8494820785588799,authentic_opposing_information,100,TSEvo'>
15,0.8082514493136073,0.8767184625427954,authentic_opposing_information,100,TSEvo'>
16,0.6602805683108337,0.7119609386635695,authentic_opposing_information,100,TSEvo'>
17,0.6568233043787232,0.720583730332406,authentic_opposing_information,100,TSEvo'>
18,0.6109877486004252,0.6622762312644761,authentic_opposing_information,100,TSEvo'>
19,0.5905767034974431,0.6699252297866752,authentic_opposing_information,100,TSEvo'>
