,AverageSensitivity,MaxSensitivity,transformer,epochs,explanation
0,0.5257392271638965,0.6031618320765858,authentic_opposing_information,100,TSEvo'>
1,0.4726176279814231,0.5284989115970922,authentic_opposing_information,100,TSEvo'>
2,0.4567749794337984,0.5349695738874297,authentic_opposing_information,100,TSEvo'>
3,0.4405075229730614,0.49051451903553234,authentic_opposing_information,100,TSEvo'>
4,0.5639508719423181,0.6256181500793454,authentic_opposing_information,100,TSEvo'>
5,0.524545630864784,0.5781323726489872,authentic_opposing_information,100,TSEvo'>
6,0.5026870770392625,0.5848385300277095,authentic_opposing_information,100,TSEvo'>
7,0.499324036659886,0.5523887909834198,authentic_opposing_information,100,TSEvo'>
8,0.834180513030622,0.9705086511390957,authentic_opposing_information,100,TSEvo'>
9,0.3280374741180428,0.3833152725097493,authentic_opposing_information,100,TSEvo'>
10,0.5278365884806506,0.5776465198289292,authentic_opposing_information,100,TSEvo'>
11,0.6990838171245374,0.734482346069958,authentic_opposing_information,100,TSEvo'>
12,0.49130566105206325,0.721382176979923,authentic_opposing_information,100,TSEvo'>
13,0.49271238741211737,0.5965128715271389,authentic_opposing_information,100,TSEvo'>
14,0.4087919929647884,0.46607052445177133,authentic_opposing_information,100,TSEvo'>
15,0.4982802678979351,0.5752079407114845,authentic_opposing_information,100,TSEvo'>
16,0.5759241213779507,0.6347873160094767,authentic_opposing_information,100,TSEvo'>
17,0.5602961348185507,0.6146959510689333,authentic_opposing_information,100,TSEvo'>
18,0.36033397002860323,0.4420245981722104,authentic_opposing_information,100,TSEvo'>
19,0.38799917694859903,0.4483939563761554,authentic_opposing_information,100,TSEvo'>
