,AverageSensitivity,MaxSensitivity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,0.3512286557937523,0.3647326287433914,50,NG,dtw,500,1,NativeGuideCF'>
1,0.3683751194752037,0.37796648657146925,50,NG,dtw,500,1,NativeGuideCF'>
2,0.4251860863037987,0.43650276404193566,50,NG,dtw,500,1,NativeGuideCF'>
3,0.3995871598530377,0.4096077356050195,50,NG,dtw,500,1,NativeGuideCF'>
4,0.41396836698990835,0.42937839380849435,50,NG,dtw,500,1,NativeGuideCF'>
5,0.3381154407201469,0.34341430730940925,50,NG,dtw,500,1,NativeGuideCF'>
6,0.373833471518295,0.38006165182694046,50,NG,dtw,500,1,NativeGuideCF'>
7,0.393808089430304,0.4055380377546109,50,NG,dtw,500,1,NativeGuideCF'>
8,0.35503009307915,0.36803828253781234,50,NG,dtw,500,1,NativeGuideCF'>
9,0.43916793898821715,0.4425686674857353,50,NG,dtw,500,1,NativeGuideCF'>
10,0.44179903589534303,0.46288893505047357,50,NG,dtw,500,1,NativeGuideCF'>
11,0.3970337555237419,0.40666383073267576,50,NG,dtw,500,1,NativeGuideCF'>
12,0.43117371409352667,0.439313694626445,50,NG,dtw,500,1,NativeGuideCF'>
13,0.4573908361922873,0.4605524604968006,50,NG,dtw,500,1,NativeGuideCF'>
14,0.4781077834663437,0.47817582542149223,50,NG,dtw,500,1,NativeGuideCF'>
15,0.48590577412673763,0.4921914406926513,50,NG,dtw,500,1,NativeGuideCF'>
16,0.40452253879230915,0.4135220308833959,50,NG,dtw,500,1,NativeGuideCF'>
17,0.4590730578043688,0.4649022602268913,50,NG,dtw,500,1,NativeGuideCF'>
18,0.3967345309081098,0.3985771254486617,50,NG,dtw,500,1,NativeGuideCF'>
19,0.4129817700925229,0.4222287021923596,50,NG,dtw,500,1,NativeGuideCF'>
