,AverageSensitivity,MaxSensitivity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,0.37568229905142103,0.38055268064341347,50,NG,dtw,500,1,NativeGuideCF'>
1,0.4291651410430446,0.43518154043183155,50,NG,dtw,500,1,NativeGuideCF'>
2,0.4657652521930526,0.4863851085978035,50,NG,dtw,500,1,NativeGuideCF'>
3,0.3463801996526855,0.3556917743795367,50,NG,dtw,500,1,NativeGuideCF'>
4,0.6079746045961029,0.6401405314318235,50,NG,dtw,500,1,NativeGuideCF'>
5,0.3144121215558987,0.31554435162967065,50,NG,dtw,500,1,NativeGuideCF'>
6,0.3972040538455975,0.4059713876199443,50,NG,dtw,500,1,NativeGuideCF'>
7,0.45922498932996997,0.4617761615359609,50,NG,dtw,500,1,NativeGuideCF'>
8,0.44874108537515245,0.4638716343649731,50,NG,dtw,500,1,NativeGuideCF'>
9,0.36858190052819845,0.3765216248641535,50,NG,dtw,500,1,NativeGuideCF'>
10,0.3244959710723986,0.3320842865702346,50,NG,dtw,500,1,NativeGuideCF'>
11,0.3835359348237857,0.3840008834237878,50,NG,dtw,500,1,NativeGuideCF'>
12,0.496665722354715,0.4994410297069886,50,NG,dtw,500,1,NativeGuideCF'>
13,0.3740086755964461,0.37902794208061574,50,NG,dtw,500,1,NativeGuideCF'>
14,0.515221689555103,0.5396180633210763,50,NG,dtw,500,1,NativeGuideCF'>
15,0.5065770749245833,0.5177265065697076,50,NG,dtw,500,1,NativeGuideCF'>
16,0.3923894952897521,0.4032522395215549,50,NG,dtw,500,1,NativeGuideCF'>
17,0.37058972827775394,0.38805412947639145,50,NG,dtw,500,1,NativeGuideCF'>
18,0.49408858668747585,0.4986355680852002,50,NG,dtw,500,1,NativeGuideCF'>
19,0.3430883229915046,0.3685534708711332,50,NG,dtw,500,1,NativeGuideCF'>
