,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.32945463838486705,IG,False,Saliency_PTY'>
1,True,-0.07003628986096669,IG,False,Saliency_PTY'>
2,True,-0.23639091340987248,IG,False,Saliency_PTY'>
3,True,0.4909827582746502,IG,False,Saliency_PTY'>
4,True,-0.30840947726378837,IG,False,Saliency_PTY'>
5,True,0.49317851095933896,IG,False,Saliency_PTY'>
6,True,0.45929328174030287,IG,False,Saliency_PTY'>
7,True,0.4001505543888655,IG,False,Saliency_PTY'>
8,True,-0.007921083224032868,IG,False,Saliency_PTY'>
9,True,0.4812396936126224,IG,False,Saliency_PTY'>
10,True,0.5024085473182933,IG,False,Saliency_PTY'>
11,True,0.37828037345377513,IG,False,Saliency_PTY'>
12,True,-0.22628573844245276,IG,False,Saliency_PTY'>
13,True,0.38140759660514945,IG,False,Saliency_PTY'>
14,True,-0.022487824575957535,IG,False,Saliency_PTY'>
15,True,-0.05643628091898497,IG,False,Saliency_PTY'>
16,True,0.4866253226582972,IG,False,Saliency_PTY'>
17,True,-0.1064550798908653,IG,False,Saliency_PTY'>
18,True,0.5627718544010861,IG,False,Saliency_PTY'>
19,True,0.4601093142373644,IG,False,Saliency_PTY'>
