,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.03497607415704852,IG,True,Saliency_PTY'>
1,True,0.034868373311553645,IG,True,Saliency_PTY'>
2,True,5.737438300222955e-05,IG,True,Saliency_PTY'>
3,True,0.10478361916467072,IG,True,Saliency_PTY'>
4,True,0.006359194971263305,IG,True,Saliency_PTY'>
5,True,-0.1982867477496104,IG,True,Saliency_PTY'>
6,True,0.029776461372335916,IG,True,Saliency_PTY'>
7,True,0.10226052694999384,IG,True,Saliency_PTY'>
8,True,-0.07920179450646617,IG,True,Saliency_PTY'>
9,True,-0.08023540224815051,IG,True,Saliency_PTY'>
10,True,0.059413756727727765,IG,True,Saliency_PTY'>
11,True,-0.179652191135575,IG,True,Saliency_PTY'>
12,True,0.0019948665152716705,IG,True,Saliency_PTY'>
13,True,0.11806368944030096,IG,True,Saliency_PTY'>
14,True,-0.029443787587108475,IG,True,Saliency_PTY'>
15,True,0.1639635749953885,IG,True,Saliency_PTY'>
16,True,0.17062551946552043,IG,True,Saliency_PTY'>
17,True,-0.09894606655520219,IG,True,Saliency_PTY'>
18,True,-0.31424120438701236,IG,True,Saliency_PTY'>
19,True,0.10601964946151197,IG,True,Saliency_PTY'>
