,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.25301882183680063,GRAD,False,Saliency_PTY'>
1,True,-0.19325656283853768,GRAD,False,Saliency_PTY'>
2,True,-0.4939754148487503,GRAD,False,Saliency_PTY'>
3,True,0.40472151009866947,GRAD,False,Saliency_PTY'>
4,True,-0.27835283990116844,GRAD,False,Saliency_PTY'>
5,True,-0.187366897609818,GRAD,False,Saliency_PTY'>
6,True,-0.2589196050906462,GRAD,False,Saliency_PTY'>
7,True,-0.19826956871448329,GRAD,False,Saliency_PTY'>
8,True,-0.07733916628618892,GRAD,False,Saliency_PTY'>
9,True,0.4022857755417039,GRAD,False,Saliency_PTY'>
10,True,0.3692546311904004,GRAD,False,Saliency_PTY'>
11,True,0.5259191357122538,GRAD,False,Saliency_PTY'>
12,True,-0.08766103242223452,GRAD,False,Saliency_PTY'>
13,True,0.39737438521873036,GRAD,False,Saliency_PTY'>
14,True,0.3891543372267563,GRAD,False,Saliency_PTY'>
15,True,-0.1473084991705837,GRAD,False,Saliency_PTY'>
16,True,-0.23324188979504035,GRAD,False,Saliency_PTY'>
17,True,-0.43886731896870806,GRAD,False,Saliency_PTY'>
18,True,-0.4660702526615562,GRAD,False,Saliency_PTY'>
19,True,-0.05474711366282557,GRAD,False,Saliency_PTY'>
