,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.07788370170714118,GS,True,Saliency_PTY'>
1,True,0.09808450111395815,GS,True,Saliency_PTY'>
2,True,0.13825578915121212,GS,True,Saliency_PTY'>
3,True,0.19212315157813484,GS,True,Saliency_PTY'>
4,True,0.0234111228365375,GS,True,Saliency_PTY'>
5,True,0.09318371347048739,GS,True,Saliency_PTY'>
6,True,-0.11718676307032372,GS,True,Saliency_PTY'>
7,True,0.06544407692770358,GS,True,Saliency_PTY'>
8,True,0.04771417290819398,GS,True,Saliency_PTY'>
9,True,0.21146665523407218,GS,True,Saliency_PTY'>
10,True,-0.03599777663091697,GS,True,Saliency_PTY'>
11,True,-0.04750014775348151,GS,True,Saliency_PTY'>
12,True,-0.017928263191589685,GS,True,Saliency_PTY'>
13,True,-0.0838421837971074,GS,True,Saliency_PTY'>
14,True,-0.1620805042990373,GS,True,Saliency_PTY'>
15,True,0.0019280111495100804,GS,True,Saliency_PTY'>
16,True,-0.10834712545312614,GS,True,Saliency_PTY'>
17,True,-0.09701558502920332,GS,True,Saliency_PTY'>
18,True,0.01637772662150091,GS,True,Saliency_PTY'>
19,True,0.03194826312182604,GS,True,Saliency_PTY'>
