,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.5024832355493473,IG,True,Saliency_PTY'>
1,True,-0.13976870775709554,IG,True,Saliency_PTY'>
2,True,-0.2200233594995231,IG,True,Saliency_PTY'>
3,True,0.25169910068429713,IG,True,Saliency_PTY'>
4,True,-0.16628388149482745,IG,True,Saliency_PTY'>
5,True,0.4943809863680807,IG,True,Saliency_PTY'>
6,True,0.5922286353749389,IG,True,Saliency_PTY'>
7,True,0.4333772198986477,IG,True,Saliency_PTY'>
8,True,-0.28375134542984054,IG,True,Saliency_PTY'>
9,True,0.5659105707282513,IG,True,Saliency_PTY'>
10,True,0.5553939053373288,IG,True,Saliency_PTY'>
11,True,0.3273384020174807,IG,True,Saliency_PTY'>
12,True,-0.29336970936280504,IG,True,Saliency_PTY'>
13,True,-0.09713352648998316,IG,True,Saliency_PTY'>
14,True,0.19362404324088428,IG,True,Saliency_PTY'>
15,True,-0.3180763751017636,IG,True,Saliency_PTY'>
16,True,0.44966479299407175,IG,True,Saliency_PTY'>
17,True,0.17177587768170074,IG,True,Saliency_PTY'>
18,True,0.43616337995731785,IG,True,Saliency_PTY'>
19,True,0.37052842621630955,IG,True,Saliency_PTY'>
