,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.5324583500258231,GRAD,False,Saliency_PTY'>
1,True,-0.2781852013993658,GRAD,False,Saliency_PTY'>
2,True,0.2969936477263835,GRAD,False,Saliency_PTY'>
3,True,-0.2977950192083081,GRAD,False,Saliency_PTY'>
4,True,0.2540717876894175,GRAD,False,Saliency_PTY'>
5,True,-0.08584487225515994,GRAD,False,Saliency_PTY'>
6,True,-0.18381540538449104,GRAD,False,Saliency_PTY'>
7,True,-0.031208896980982878,GRAD,False,Saliency_PTY'>
8,True,-0.2286321647309852,GRAD,False,Saliency_PTY'>
9,True,0.26339955470809595,GRAD,False,Saliency_PTY'>
10,True,0.3596235743106268,GRAD,False,Saliency_PTY'>
11,True,-0.2087723586634666,GRAD,False,Saliency_PTY'>
12,True,-0.09736474260605152,GRAD,False,Saliency_PTY'>
13,True,-0.07560100946277687,GRAD,False,Saliency_PTY'>
14,True,-0.207485554478737,GRAD,False,Saliency_PTY'>
15,True,0.3326787861725937,GRAD,False,Saliency_PTY'>
16,True,0.30966587155805664,GRAD,False,Saliency_PTY'>
17,True,0.1201163871014854,GRAD,False,Saliency_PTY'>
18,True,-0.15337699832108617,GRAD,False,Saliency_PTY'>
19,True,-0.17640617856238205,GRAD,False,Saliency_PTY'>
