,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.04869710091567575,FO,False,Saliency_PTY'>
1,True,0.020389849190132203,FO,False,Saliency_PTY'>
2,True,0.060650396602712354,FO,False,Saliency_PTY'>
3,True,0.110358752898681,FO,False,Saliency_PTY'>
4,True,0.10197873904841562,FO,False,Saliency_PTY'>
5,True,-0.11858591402830126,FO,False,Saliency_PTY'>
6,True,-0.08903919646273711,FO,False,Saliency_PTY'>
7,True,0.06500854156168966,FO,False,Saliency_PTY'>
8,True,0.06280178770638792,FO,False,Saliency_PTY'>
9,True,-0.12262361658510479,FO,False,Saliency_PTY'>
10,True,0.011275431643993831,FO,False,Saliency_PTY'>
11,True,0.010349586506123273,FO,False,Saliency_PTY'>
12,True,-0.038239579006755196,FO,False,Saliency_PTY'>
13,True,0.24031279074215584,FO,False,Saliency_PTY'>
14,True,-0.06386930997767831,FO,False,Saliency_PTY'>
15,True,-0.1240382714055336,FO,False,Saliency_PTY'>
16,True,-0.09553537062125193,FO,False,Saliency_PTY'>
17,True,0.02298376103143643,FO,False,Saliency_PTY'>
18,True,-0.2553143744308096,FO,False,Saliency_PTY'>
19,True,-0.13767332546508562,FO,False,Saliency_PTY'>
