,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.06620953215711708,FO,False,Saliency_PTY'>
1,True,-0.20944864211336833,FO,False,Saliency_PTY'>
2,True,-0.2594620070462291,FO,False,Saliency_PTY'>
3,True,-0.13580598147427875,FO,False,Saliency_PTY'>
4,True,-0.03601658127391043,FO,False,Saliency_PTY'>
5,True,0.043208162146066875,FO,False,Saliency_PTY'>
6,True,-0.11008248722882667,FO,False,Saliency_PTY'>
7,True,0.14437994370046087,FO,False,Saliency_PTY'>
8,True,-0.3883744182322497,FO,False,Saliency_PTY'>
9,True,0.22761416911994822,FO,False,Saliency_PTY'>
10,True,0.24605768166532063,FO,False,Saliency_PTY'>
11,True,0.02311879038947366,FO,False,Saliency_PTY'>
12,True,0.17589510317734317,FO,False,Saliency_PTY'>
13,True,0.14434257596999417,FO,False,Saliency_PTY'>
14,True,-0.09378764387816005,FO,False,Saliency_PTY'>
15,True,0.11913907244297206,FO,False,Saliency_PTY'>
16,True,0.04570943285568854,FO,False,Saliency_PTY'>
17,True,-0.1056264358585984,FO,False,Saliency_PTY'>
18,True,0.20107991675721715,FO,False,Saliency_PTY'>
19,True,0.007470549423127254,FO,False,Saliency_PTY'>
