,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,,GRAD,True,Saliency_PTY'>
1,True,0.006762322857865579,GRAD,True,Saliency_PTY'>
2,True,-0.04416969521725746,GRAD,True,Saliency_PTY'>
3,True,,GRAD,True,Saliency_PTY'>
4,True,0.06211024930072652,GRAD,True,Saliency_PTY'>
5,True,-0.017904253842578696,GRAD,True,Saliency_PTY'>
6,True,0.37472402143797934,GRAD,True,Saliency_PTY'>
7,True,,GRAD,True,Saliency_PTY'>
8,True,0.15553179827115046,GRAD,True,Saliency_PTY'>
9,True,0.1512800312950866,GRAD,True,Saliency_PTY'>
10,True,0.2954868268733481,GRAD,True,Saliency_PTY'>
11,True,,GRAD,True,Saliency_PTY'>
12,True,0.3009652158985409,GRAD,True,Saliency_PTY'>
13,True,-0.12392294332971572,GRAD,True,Saliency_PTY'>
14,True,,GRAD,True,Saliency_PTY'>
15,True,,GRAD,True,Saliency_PTY'>
16,True,0.03993897655090367,GRAD,True,Saliency_PTY'>
17,True,0.3331301438564523,GRAD,True,Saliency_PTY'>
18,True,,GRAD,True,Saliency_PTY'>
19,True,,GRAD,True,Saliency_PTY'>
