,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.04626461363202217,IG,True,Saliency_PTY'>
1,True,-0.1274500894714211,IG,True,Saliency_PTY'>
2,True,0.041965671381321804,IG,True,Saliency_PTY'>
3,True,-0.22564257721418832,IG,True,Saliency_PTY'>
4,True,-0.10285839954061565,IG,True,Saliency_PTY'>
5,True,-0.01816708179890464,IG,True,Saliency_PTY'>
6,True,0.03693996751713897,IG,True,Saliency_PTY'>
7,True,0.12355010156277528,IG,True,Saliency_PTY'>
8,True,0.12289846056403793,IG,True,Saliency_PTY'>
9,True,0.02510038435033367,IG,True,Saliency_PTY'>
10,True,0.08498799937399103,IG,True,Saliency_PTY'>
11,True,-0.006409497926790637,IG,True,Saliency_PTY'>
12,True,-0.10404851068147361,IG,True,Saliency_PTY'>
13,True,-0.058263432948734206,IG,True,Saliency_PTY'>
14,True,-0.05128477152838269,IG,True,Saliency_PTY'>
15,True,-0.006401612262981603,IG,True,Saliency_PTY'>
16,True,-0.1101338855457163,IG,True,Saliency_PTY'>
17,True,0.048664807631908086,IG,True,Saliency_PTY'>
18,True,-0.06557057641378952,IG,True,Saliency_PTY'>
19,True,0.04705024373316471,IG,True,Saliency_PTY'>
