,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.18121097250435597,GS,False,Saliency_PTY'>
1,True,-0.09785641356448899,GS,False,Saliency_PTY'>
2,True,-0.07485447359310538,GS,False,Saliency_PTY'>
3,True,0.22685759690149634,GS,False,Saliency_PTY'>
4,True,-0.1719025430918994,GS,False,Saliency_PTY'>
5,True,-0.05575678760717193,GS,False,Saliency_PTY'>
6,True,-0.22597318199264976,GS,False,Saliency_PTY'>
7,True,0.030176885700345255,GS,False,Saliency_PTY'>
8,True,-0.14721906165056378,GS,False,Saliency_PTY'>
9,True,0.3720016844873752,GS,False,Saliency_PTY'>
10,True,0.5192035493316359,GS,False,Saliency_PTY'>
11,True,0.3359295168454071,GS,False,Saliency_PTY'>
12,True,-0.3276492320054607,GS,False,Saliency_PTY'>
13,True,0.27998978002201863,GS,False,Saliency_PTY'>
14,True,0.42966487774177275,GS,False,Saliency_PTY'>
15,True,-0.12424504505679744,GS,False,Saliency_PTY'>
16,True,-0.3997243539728615,GS,False,Saliency_PTY'>
17,True,0.010747792549568244,GS,False,Saliency_PTY'>
18,True,-0.2880922754652643,GS,False,Saliency_PTY'>
19,True,-0.24733602946638938,GS,False,Saliency_PTY'>
