,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.3981300174429094,FO,True,Saliency_PTY'>
1,True,-0.19008206133336264,FO,True,Saliency_PTY'>
2,True,-0.17321257974688617,FO,True,Saliency_PTY'>
3,True,0.4850101778668203,FO,True,Saliency_PTY'>
4,True,-0.011054680719667108,FO,True,Saliency_PTY'>
5,True,0.6134907075291836,FO,True,Saliency_PTY'>
6,True,0.530169771554853,FO,True,Saliency_PTY'>
7,True,0.3130298177886005,FO,True,Saliency_PTY'>
8,True,-0.45086230822504425,FO,True,Saliency_PTY'>
9,True,0.3500155541568021,FO,True,Saliency_PTY'>
10,True,0.4998457139237746,FO,True,Saliency_PTY'>
11,True,0.4460520605637928,FO,True,Saliency_PTY'>
12,True,-0.3897128640833818,FO,True,Saliency_PTY'>
13,True,-0.18518452240188213,FO,True,Saliency_PTY'>
14,True,-0.019633463574770135,FO,True,Saliency_PTY'>
15,True,-0.11778843602169256,FO,True,Saliency_PTY'>
16,True,0.42545277050383223,FO,True,Saliency_PTY'>
17,True,0.1310511244863537,FO,True,Saliency_PTY'>
18,True,0.5361151834434016,FO,True,Saliency_PTY'>
19,True,0.3667091144020908,FO,True,Saliency_PTY'>
