,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.19080435167349347,GS,True,Saliency_PTY'>
1,True,-0.04126439390609524,GS,True,Saliency_PTY'>
2,True,0.0745258766914757,GS,True,Saliency_PTY'>
3,True,-0.12953002653294457,GS,True,Saliency_PTY'>
4,True,-0.11437742067983556,GS,True,Saliency_PTY'>
5,True,0.05450826221611254,GS,True,Saliency_PTY'>
6,True,0.007861837974789825,GS,True,Saliency_PTY'>
7,True,0.08751756122328015,GS,True,Saliency_PTY'>
8,True,0.16923782302760582,GS,True,Saliency_PTY'>
9,True,-0.01199270733138256,GS,True,Saliency_PTY'>
10,True,-0.10657739086088007,GS,True,Saliency_PTY'>
11,True,-0.09190475889791716,GS,True,Saliency_PTY'>
12,True,0.20725145323790697,GS,True,Saliency_PTY'>
13,True,-0.12295152244520759,GS,True,Saliency_PTY'>
14,True,0.20095770966580964,GS,True,Saliency_PTY'>
15,True,-0.049854948098723095,GS,True,Saliency_PTY'>
16,True,-0.00022130330938952784,GS,True,Saliency_PTY'>
17,True,-0.010159464906247431,GS,True,Saliency_PTY'>
18,True,-0.055428126848196244,GS,True,Saliency_PTY'>
19,True,-0.10719520362487682,GS,True,Saliency_PTY'>
