,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.38335340883617836,FO,False,Saliency_PTY'>
1,True,-0.328172220513331,FO,False,Saliency_PTY'>
2,True,-0.2171866400174358,FO,False,Saliency_PTY'>
3,True,0.07244304071112848,FO,False,Saliency_PTY'>
4,True,-0.19491435738210455,FO,False,Saliency_PTY'>
5,True,-0.09120279297742642,FO,False,Saliency_PTY'>
6,True,-0.10768448623598688,FO,False,Saliency_PTY'>
7,True,0.2146301450760566,FO,False,Saliency_PTY'>
8,True,-0.12034927067864133,FO,False,Saliency_PTY'>
9,True,0.5024542904501211,FO,False,Saliency_PTY'>
10,True,0.4962825179515522,FO,False,Saliency_PTY'>
11,True,0.3460530494076971,FO,False,Saliency_PTY'>
12,True,-0.14386150479912072,FO,False,Saliency_PTY'>
13,True,0.40090368834552265,FO,False,Saliency_PTY'>
14,True,0.3585260183045511,FO,False,Saliency_PTY'>
15,True,-0.13615006595216178,FO,False,Saliency_PTY'>
16,True,-0.051835401402006424,FO,False,Saliency_PTY'>
17,True,-0.2611127996766771,FO,False,Saliency_PTY'>
18,True,0.12102392597842221,FO,False,Saliency_PTY'>
19,True,0.1703110475505082,FO,False,Saliency_PTY'>
