,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.011483221647092357,FO,True,Saliency_PTY'>
1,True,0.14529945418466197,FO,True,Saliency_PTY'>
2,True,0.05999829190995784,FO,True,Saliency_PTY'>
3,True,0.30539356092171144,FO,True,Saliency_PTY'>
4,True,0.09370960901936784,FO,True,Saliency_PTY'>
5,True,0.019940525894602393,FO,True,Saliency_PTY'>
6,True,0.10584727067312158,FO,True,Saliency_PTY'>
7,True,0.3190893941440386,FO,True,Saliency_PTY'>
8,True,0.4272306612525226,FO,True,Saliency_PTY'>
9,True,0.11994782853496827,FO,True,Saliency_PTY'>
10,True,0.04954469608567607,FO,True,Saliency_PTY'>
11,True,0.1726668017730249,FO,True,Saliency_PTY'>
12,True,0.3459380037714879,FO,True,Saliency_PTY'>
13,True,-0.09602719184447636,FO,True,Saliency_PTY'>
14,True,-0.025857612660562773,FO,True,Saliency_PTY'>
15,True,-0.07906002270031752,FO,True,Saliency_PTY'>
16,True,-0.12147558993761524,FO,True,Saliency_PTY'>
17,True,0.14274866909550937,FO,True,Saliency_PTY'>
18,True,0.23978552673376366,FO,True,Saliency_PTY'>
19,True,-0.07614877557898794,FO,True,Saliency_PTY'>
