,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,,SG,False,Saliency_PTY'>
1,True,0.3132163884848911,SG,False,Saliency_PTY'>
2,True,0.2986628243620771,SG,False,Saliency_PTY'>
3,True,,SG,False,Saliency_PTY'>
4,True,0.2498352061723056,SG,False,Saliency_PTY'>
5,True,0.3731587670300673,SG,False,Saliency_PTY'>
6,True,0.2622325276556079,SG,False,Saliency_PTY'>
7,True,,SG,False,Saliency_PTY'>
8,True,0.29557247891425975,SG,False,Saliency_PTY'>
9,True,0.23169237807959023,SG,False,Saliency_PTY'>
10,True,0.2277376336656675,SG,False,Saliency_PTY'>
11,True,,SG,False,Saliency_PTY'>
12,True,0.09209944314713227,SG,False,Saliency_PTY'>
13,True,0.32009089877705243,SG,False,Saliency_PTY'>
14,True,,SG,False,Saliency_PTY'>
15,True,,SG,False,Saliency_PTY'>
16,True,0.34042696354401925,SG,False,Saliency_PTY'>
17,True,0.43344073774705416,SG,False,Saliency_PTY'>
18,True,,SG,False,Saliency_PTY'>
19,True,,SG,False,Saliency_PTY'>
