,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.21002844818453414,GRAD,False,Saliency_PTY'>
1,True,0.4480102610057632,GRAD,False,Saliency_PTY'>
2,True,0.3051587186915163,GRAD,False,Saliency_PTY'>
3,True,0.2641397762639328,GRAD,False,Saliency_PTY'>
4,True,0.37498787856736066,GRAD,False,Saliency_PTY'>
5,True,-0.16299615027641215,GRAD,False,Saliency_PTY'>
6,True,0.1889146196295438,GRAD,False,Saliency_PTY'>
7,True,0.7165320543449205,GRAD,False,Saliency_PTY'>
8,True,0.22394645932265822,GRAD,False,Saliency_PTY'>
9,True,0.04054547527711519,GRAD,False,Saliency_PTY'>
10,True,0.02075245162259542,GRAD,False,Saliency_PTY'>
11,True,0.5195765238182519,GRAD,False,Saliency_PTY'>
12,True,0.6027058999588781,GRAD,False,Saliency_PTY'>
13,True,0.2428909778656928,GRAD,False,Saliency_PTY'>
14,True,0.05753102149141884,GRAD,False,Saliency_PTY'>
15,True,0.5533698869491532,GRAD,False,Saliency_PTY'>
16,True,0.3312232921601881,GRAD,False,Saliency_PTY'>
17,True,0.3185110793791686,GRAD,False,Saliency_PTY'>
18,True,0.1947413842681472,GRAD,False,Saliency_PTY'>
19,True,0.33400087764367775,GRAD,False,Saliency_PTY'>
