,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.07859310649150765,GS,False,Saliency_PTY'>
1,True,0.2401381900739244,GS,False,Saliency_PTY'>
2,True,-0.015153946149351331,GS,False,Saliency_PTY'>
3,True,-0.04058777726144464,GS,False,Saliency_PTY'>
4,True,0.14751781351151913,GS,False,Saliency_PTY'>
5,True,-0.16807834972998206,GS,False,Saliency_PTY'>
6,True,-0.060401199059440455,GS,False,Saliency_PTY'>
7,True,0.17256102295549688,GS,False,Saliency_PTY'>
8,True,-0.06974828847454109,GS,False,Saliency_PTY'>
9,True,-0.014387640467716734,GS,False,Saliency_PTY'>
10,True,-0.00030204641971810255,GS,False,Saliency_PTY'>
11,True,0.02210164860451714,GS,False,Saliency_PTY'>
12,True,0.05996865376079757,GS,False,Saliency_PTY'>
13,True,0.08332176352336738,GS,False,Saliency_PTY'>
14,True,0.01002383509935571,GS,False,Saliency_PTY'>
15,True,-0.07373137879271213,GS,False,Saliency_PTY'>
16,True,0.1090763716472726,GS,False,Saliency_PTY'>
17,True,0.19042244714400977,GS,False,Saliency_PTY'>
18,True,0.0583159568022801,GS,False,Saliency_PTY'>
19,True,-0.01125166714938811,GS,False,Saliency_PTY'>
