,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.3509422222452257,IG,True,Saliency_PTY'>
1,True,-0.4347213988942713,IG,True,Saliency_PTY'>
2,True,-0.05937964126270726,IG,True,Saliency_PTY'>
3,True,0.09554318359377555,IG,True,Saliency_PTY'>
4,True,0.16841460043570028,IG,True,Saliency_PTY'>
5,True,-0.45637323815521225,IG,True,Saliency_PTY'>
6,True,-0.5793947069555946,IG,True,Saliency_PTY'>
7,True,-0.09911381094547186,IG,True,Saliency_PTY'>
8,True,-0.4126892257229679,IG,True,Saliency_PTY'>
9,True,0.42117132896032994,IG,True,Saliency_PTY'>
10,True,0.36146192704054647,IG,True,Saliency_PTY'>
11,True,0.15527366936264542,IG,True,Saliency_PTY'>
12,True,-0.05158979565693589,IG,True,Saliency_PTY'>
13,True,0.326503937780983,IG,True,Saliency_PTY'>
14,True,0.26858670373624627,IG,True,Saliency_PTY'>
15,True,0.035267061455951064,IG,True,Saliency_PTY'>
16,True,0.028251344177449806,IG,True,Saliency_PTY'>
17,True,-0.597610521544039,IG,True,Saliency_PTY'>
18,True,-0.4911502511957357,IG,True,Saliency_PTY'>
19,True,-0.2717048459403009,IG,True,Saliency_PTY'>
