,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.14360448892391192,GS,False,Saliency_PTY'>
1,True,-0.12049476867417792,GS,False,Saliency_PTY'>
2,True,0.1242170264665362,GS,False,Saliency_PTY'>
3,True,-0.12058692056922932,GS,False,Saliency_PTY'>
4,True,-0.058103279772666924,GS,False,Saliency_PTY'>
5,True,-0.27194753908366165,GS,False,Saliency_PTY'>
6,True,0.021893963877847287,GS,False,Saliency_PTY'>
7,True,-0.1024495862312937,GS,False,Saliency_PTY'>
8,True,-0.054061584948055554,GS,False,Saliency_PTY'>
9,True,-0.10897175884373395,GS,False,Saliency_PTY'>
10,True,0.28145904582538267,GS,False,Saliency_PTY'>
11,True,-0.038219295238976,GS,False,Saliency_PTY'>
12,True,7.74464497810181e-06,GS,False,Saliency_PTY'>
13,True,0.1497241744052118,GS,False,Saliency_PTY'>
14,True,0.5111364169578855,GS,False,Saliency_PTY'>
15,True,-0.052417515892065,GS,False,Saliency_PTY'>
16,True,0.05585144991155447,GS,False,Saliency_PTY'>
17,True,0.22137519680728682,GS,False,Saliency_PTY'>
18,True,0.2059043859725249,GS,False,Saliency_PTY'>
19,True,-0.063354360985276,GS,False,Saliency_PTY'>
