,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.026975803150052307,IG,False,Saliency_PTY'>
1,True,0.24204388138400182,IG,False,Saliency_PTY'>
2,True,0.011706778627975294,IG,False,Saliency_PTY'>
3,True,-0.08600933976119662,IG,False,Saliency_PTY'>
4,True,-0.0002666484405366941,IG,False,Saliency_PTY'>
5,True,0.07019747000405184,IG,False,Saliency_PTY'>
6,True,-0.07827133870826375,IG,False,Saliency_PTY'>
7,True,-0.038484895059618704,IG,False,Saliency_PTY'>
8,True,0.4853235095563006,IG,False,Saliency_PTY'>
9,True,0.062492287579741075,IG,False,Saliency_PTY'>
10,True,0.1618166868636779,IG,False,Saliency_PTY'>
11,True,-0.22936109014483955,IG,False,Saliency_PTY'>
12,True,-0.032989369966241876,IG,False,Saliency_PTY'>
13,True,-0.10538379997146692,IG,False,Saliency_PTY'>
14,True,-0.034967273707159324,IG,False,Saliency_PTY'>
15,True,-0.2233670379349346,IG,False,Saliency_PTY'>
16,True,-0.13003248609101814,IG,False,Saliency_PTY'>
17,True,-0.07194848439919665,IG,False,Saliency_PTY'>
18,True,0.11347402747237284,IG,False,Saliency_PTY'>
19,True,-0.24671949610486263,IG,False,Saliency_PTY'>
