,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.4937242889917201,SG,False,Saliency_PTY'>
1,True,-0.3816609059126556,SG,False,Saliency_PTY'>
2,True,-0.532012695022867,SG,False,Saliency_PTY'>
3,True,0.44546721912109055,SG,False,Saliency_PTY'>
4,True,-0.4294414531560141,SG,False,Saliency_PTY'>
5,True,-0.4748356920398259,SG,False,Saliency_PTY'>
6,True,-0.47372223971146804,SG,False,Saliency_PTY'>
7,True,-0.30796492146022414,SG,False,Saliency_PTY'>
8,True,-0.3698783545365244,SG,False,Saliency_PTY'>
9,True,0.6361919141326478,SG,False,Saliency_PTY'>
10,True,0.4385420545874016,SG,False,Saliency_PTY'>
11,True,0.4736294947228905,SG,False,Saliency_PTY'>
12,True,-0.18029525176408717,SG,False,Saliency_PTY'>
13,True,0.4556697788201196,SG,False,Saliency_PTY'>
14,True,0.5058691545675599,SG,False,Saliency_PTY'>
15,True,-0.31128346022995396,SG,False,Saliency_PTY'>
16,True,-0.5134554614263306,SG,False,Saliency_PTY'>
17,True,-0.5044237256856037,SG,False,Saliency_PTY'>
18,True,-0.3978641551226383,SG,False,Saliency_PTY'>
19,True,-0.5342597745018399,SG,False,Saliency_PTY'>
