,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.007443000993822887,GRAD,True,Saliency_PTY'>
1,True,0.5152416504031203,GRAD,True,Saliency_PTY'>
2,True,0.336567350509347,GRAD,True,Saliency_PTY'>
3,True,0.3496168769322982,GRAD,True,Saliency_PTY'>
4,True,-0.3209639542154421,GRAD,True,Saliency_PTY'>
5,True,-0.01599525749027561,GRAD,True,Saliency_PTY'>
6,True,0.00204633222791565,GRAD,True,Saliency_PTY'>
7,True,0.5725186437303876,GRAD,True,Saliency_PTY'>
8,True,-0.05788352687037691,GRAD,True,Saliency_PTY'>
9,True,0.011277524326064114,GRAD,True,Saliency_PTY'>
10,True,0.21717320831905204,GRAD,True,Saliency_PTY'>
11,True,0.18202157505342392,GRAD,True,Saliency_PTY'>
12,True,0.028355696048348183,GRAD,True,Saliency_PTY'>
13,True,-0.10158663465065898,GRAD,True,Saliency_PTY'>
14,True,0.09075575788550079,GRAD,True,Saliency_PTY'>
15,True,0.04268783238279425,GRAD,True,Saliency_PTY'>
16,True,-0.0868940247613668,GRAD,True,Saliency_PTY'>
17,True,-0.13251832393533625,GRAD,True,Saliency_PTY'>
18,True,0.13615452769113748,GRAD,True,Saliency_PTY'>
19,True,0.16388561196097737,GRAD,True,Saliency_PTY'>
