,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.0012544704770024368,SG,True,Saliency_PTY'>
1,True,0.11213449957969052,SG,True,Saliency_PTY'>
2,True,0.12082355165022558,SG,True,Saliency_PTY'>
3,True,-0.03557849361452626,SG,True,Saliency_PTY'>
4,True,0.024937783887927115,SG,True,Saliency_PTY'>
5,True,0.10039714255678651,SG,True,Saliency_PTY'>
6,True,0.004260813608147547,SG,True,Saliency_PTY'>
7,True,-0.12615542550988637,SG,True,Saliency_PTY'>
8,True,0.13088658619243745,SG,True,Saliency_PTY'>
9,True,0.026363231508452933,SG,True,Saliency_PTY'>
10,True,0.08238226112997575,SG,True,Saliency_PTY'>
11,True,0.17767537860885274,SG,True,Saliency_PTY'>
12,True,0.20947794058323532,SG,True,Saliency_PTY'>
13,True,-0.13284172944031633,SG,True,Saliency_PTY'>
14,True,-0.13156022676177237,SG,True,Saliency_PTY'>
15,True,0.10785994593333141,SG,True,Saliency_PTY'>
16,True,-0.12586800483741242,SG,True,Saliency_PTY'>
17,True,-0.03802250157333368,SG,True,Saliency_PTY'>
18,True,-0.0035920879169513984,SG,True,Saliency_PTY'>
19,True,-0.05196502841878733,SG,True,Saliency_PTY'>
