,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.6684711790287787,FO,False,Saliency_PTY'>
1,True,-0.425502772216688,FO,False,Saliency_PTY'>
2,True,-0.4599026018341924,FO,False,Saliency_PTY'>
3,True,0.6599829014079196,FO,False,Saliency_PTY'>
4,True,-0.3177784420933738,FO,False,Saliency_PTY'>
5,True,0.6433623435365856,FO,False,Saliency_PTY'>
6,True,0.5361790163465341,FO,False,Saliency_PTY'>
7,True,0.5973986755709478,FO,False,Saliency_PTY'>
8,True,-0.2221038600240139,FO,False,Saliency_PTY'>
9,True,0.7022947242295381,FO,False,Saliency_PTY'>
10,True,0.6569579813798047,FO,False,Saliency_PTY'>
11,True,0.6707778341039684,FO,False,Saliency_PTY'>
12,True,-0.43928774395887565,FO,False,Saliency_PTY'>
13,True,0.4331501045287278,FO,False,Saliency_PTY'>
14,True,-0.4053076320320404,FO,False,Saliency_PTY'>
15,True,-0.22067592097477948,FO,False,Saliency_PTY'>
16,True,0.6988792850255587,FO,False,Saliency_PTY'>
17,True,-0.2305861233575483,FO,False,Saliency_PTY'>
18,True,0.5299863504860797,FO,False,Saliency_PTY'>
19,True,0.6379688615680227,FO,False,Saliency_PTY'>
