,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.04349524354971488,GRAD,True,Saliency_PTY'>
1,True,0.14309787953447237,GRAD,True,Saliency_PTY'>
2,True,-0.06745352560347362,GRAD,True,Saliency_PTY'>
3,True,0.38937180553456596,GRAD,True,Saliency_PTY'>
4,True,-0.04803041310423638,GRAD,True,Saliency_PTY'>
5,True,0.11858518729073568,GRAD,True,Saliency_PTY'>
6,True,0.20512955612070258,GRAD,True,Saliency_PTY'>
7,True,0.036639216521167126,GRAD,True,Saliency_PTY'>
8,True,-0.0480860711584495,GRAD,True,Saliency_PTY'>
9,True,-0.0706848644253678,GRAD,True,Saliency_PTY'>
10,True,-0.11812079037994896,GRAD,True,Saliency_PTY'>
11,True,0.30692012171559535,GRAD,True,Saliency_PTY'>
12,True,0.16859974456715338,GRAD,True,Saliency_PTY'>
13,True,-0.15560423898336367,GRAD,True,Saliency_PTY'>
14,True,0.0619856111687501,GRAD,True,Saliency_PTY'>
15,True,0.05847979979285581,GRAD,True,Saliency_PTY'>
16,True,-0.008450116891975659,GRAD,True,Saliency_PTY'>
17,True,-0.0695789137704888,GRAD,True,Saliency_PTY'>
18,True,0.27021130088849554,GRAD,True,Saliency_PTY'>
19,True,0.07057879136452115,GRAD,True,Saliency_PTY'>
