,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.20024908968931662,IG,False,Saliency_PTY'>
1,True,-0.16179166636444847,IG,False,Saliency_PTY'>
2,True,-0.260480602139284,IG,False,Saliency_PTY'>
3,True,0.23110291493703664,IG,False,Saliency_PTY'>
4,True,-0.14182741991329412,IG,False,Saliency_PTY'>
5,True,-0.10384710428433672,IG,False,Saliency_PTY'>
6,True,-0.2225558693200965,IG,False,Saliency_PTY'>
7,True,-0.15562056149764633,IG,False,Saliency_PTY'>
8,True,0.03425968763064626,IG,False,Saliency_PTY'>
9,True,0.2317954370306573,IG,False,Saliency_PTY'>
10,True,0.09171619938583561,IG,False,Saliency_PTY'>
11,True,0.37260484489810675,IG,False,Saliency_PTY'>
12,True,0.07179762091697658,IG,False,Saliency_PTY'>
13,True,0.32977586604661363,IG,False,Saliency_PTY'>
14,True,0.09479813064429313,IG,False,Saliency_PTY'>
15,True,0.08214295048759718,IG,False,Saliency_PTY'>
16,True,-0.10034415331204907,IG,False,Saliency_PTY'>
17,True,-0.12094864248447014,IG,False,Saliency_PTY'>
18,True,-0.2128831182489871,IG,False,Saliency_PTY'>
19,True,-0.18080316463964538,IG,False,Saliency_PTY'>
