,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.1138414908109827,IG,True,Saliency_PTY'>
1,True,0.03621777501078652,IG,True,Saliency_PTY'>
2,True,0.16237009066085384,IG,True,Saliency_PTY'>
3,True,-0.11543163991417284,IG,True,Saliency_PTY'>
4,True,-0.12317809277995068,IG,True,Saliency_PTY'>
5,True,-0.03233153005727241,IG,True,Saliency_PTY'>
6,True,-0.16436664757978575,IG,True,Saliency_PTY'>
7,True,-0.16002063306130176,IG,True,Saliency_PTY'>
8,True,0.139288014454099,IG,True,Saliency_PTY'>
9,True,-0.12507477626535554,IG,True,Saliency_PTY'>
10,True,0.2568198551001193,IG,True,Saliency_PTY'>
11,True,-0.1845532060420992,IG,True,Saliency_PTY'>
12,True,-0.024449577034376693,IG,True,Saliency_PTY'>
13,True,-0.03284508108105722,IG,True,Saliency_PTY'>
14,True,0.0009363298616327421,IG,True,Saliency_PTY'>
15,True,-0.05338611496107121,IG,True,Saliency_PTY'>
16,True,-0.1613630086901519,IG,True,Saliency_PTY'>
17,True,0.014100067407901838,IG,True,Saliency_PTY'>
18,True,-0.0136740907446035,IG,True,Saliency_PTY'>
19,True,-0.13350671846666265,IG,True,Saliency_PTY'>
