,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,0.03301738934865521,True,0.11836631644349187,True,-0.03883929105896688,GRAD,True,Saliency_PTY'>
1,False,-0.1048231331903815,True,0.09312199445133565,True,0.02523958041443356,GRAD,True,Saliency_PTY'>
2,False,0.10706007226468314,True,-0.027616512104485028,True,0.062110833925255696,GRAD,True,Saliency_PTY'>
3,False,0.1671077735828045,True,0.18565678557134485,True,0.24809939623443295,GRAD,True,Saliency_PTY'>
4,False,-0.054699030430411265,True,-0.11548183195563005,True,-0.226968056881052,GRAD,True,Saliency_PTY'>
5,False,-0.03458652907040078,True,-0.23250863140616862,True,-0.27127890129256044,GRAD,True,Saliency_PTY'>
6,False,-0.18659010009536944,True,-0.08417606567081691,True,0.02334839435199241,GRAD,True,Saliency_PTY'>
7,False,-0.15691179130147218,True,0.09464995535617823,True,0.1037753379668525,GRAD,True,Saliency_PTY'>
8,False,-0.12362650645892331,True,-0.0017964412356897101,True,0.09726013359048015,GRAD,True,Saliency_PTY'>
9,False,-0.10878086618234722,True,-0.19038831698754705,True,0.15014030679692864,GRAD,True,Saliency_PTY'>
10,False,-0.178265900152501,True,-0.1412913204637061,True,0.3477817403083072,GRAD,True,Saliency_PTY'>
11,False,0.044982123821686204,True,0.25862069651709685,True,0.2490303557938371,GRAD,True,Saliency_PTY'>
12,False,-0.08416550987200945,True,-0.20423882162135654,True,-0.058259464692992424,GRAD,True,Saliency_PTY'>
13,False,-0.016543786325900475,True,-0.2813134907537295,True,0.27890756695548735,GRAD,True,Saliency_PTY'>
14,False,0.0988291883432951,True,-0.10498741489340062,True,-0.17060722599518421,GRAD,True,Saliency_PTY'>
15,False,-0.06264602765781005,True,0.18854427965644358,True,0.23045308738600137,GRAD,True,Saliency_PTY'>
16,False,-0.20281613373167143,True,-0.17798546966179163,True,0.10848415385342979,GRAD,True,Saliency_PTY'>
17,False,-0.19994308736977096,True,0.08038389205210573,True,-0.1643605062764859,GRAD,True,Saliency_PTY'>
18,False,-0.056358461832453806,True,-0.03628143674203649,True,0.09399715946307576,GRAD,True,Saliency_PTY'>
19,False,-0.005053626228045368,True,-0.13764302567578912,True,0.2421390028839258,GRAD,True,Saliency_PTY'>
