,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.15454341564689986,True,0.6536686033751685,True,0.06132607227134111,1000,random,uniform,SHAP,10,1,LEFTIST'>
1,False,0.1138857387752355,True,-0.07620005510638159,True,0.002944017530694624,1000,random,uniform,SHAP,10,1,LEFTIST'>
2,False,0.3424647513103016,True,0.4480479896185788,True,0.5631095508142903,1000,random,uniform,SHAP,10,1,LEFTIST'>
3,False,0.275854494091545,True,0.46337786412690474,True,0.269505049516318,1000,random,uniform,SHAP,10,1,LEFTIST'>
4,False,0.009995784864263725,True,0.7183376737290443,True,-0.1773677310492418,1000,random,uniform,SHAP,10,1,LEFTIST'>
5,False,0.0551599767290714,True,-0.3858243145947329,True,0.20891549195349698,1000,random,uniform,SHAP,10,1,LEFTIST'>
6,False,0.1822839222729552,True,0.19479930217292246,True,0.18215348320877026,1000,random,uniform,SHAP,10,1,LEFTIST'>
7,False,0.03333424860886482,True,0.2481124357043126,True,0.30162511915518064,1000,random,uniform,SHAP,10,1,LEFTIST'>
8,False,0.000928500066180307,True,-0.4051705172368024,True,0.030082669404296995,1000,random,uniform,SHAP,10,1,LEFTIST'>
9,False,0.1105568906083233,True,0.29405794818597997,True,0.0772068717314303,1000,random,uniform,SHAP,10,1,LEFTIST'>
10,False,0.15537469986759853,True,0.5136840114677079,True,0.19569795123304495,1000,random,uniform,SHAP,10,1,LEFTIST'>
11,False,0.11898439962088388,True,0.46123384576593895,True,0.13918216236531117,1000,random,uniform,SHAP,10,1,LEFTIST'>
12,False,-0.018011203233840534,True,0.5220142946361888,True,-0.03294080555938739,1000,random,uniform,SHAP,10,1,LEFTIST'>
13,False,0.13487226735357719,True,-0.4836420303406578,True,-0.21034769901739292,1000,random,uniform,SHAP,10,1,LEFTIST'>
14,False,-0.07552728371626484,True,0.38589327528513095,True,0.01624097518250977,1000,random,uniform,SHAP,10,1,LEFTIST'>
15,False,0.28383858710742577,True,0.5642006241505817,True,0.47635601290136315,1000,random,uniform,SHAP,10,1,LEFTIST'>
16,False,-0.09549099887898302,True,-0.04205906403898157,True,0.022438754910529973,1000,random,uniform,SHAP,10,1,LEFTIST'>
17,False,0.16745816264591637,True,0.3706613679751954,True,0.2780527267959627,1000,random,uniform,SHAP,10,1,LEFTIST'>
18,False,-0.007960425029374043,True,0.4163777456798341,True,-0.0003972491186875829,1000,random,uniform,SHAP,10,1,LEFTIST'>
19,False,0.28649998638652246,True,0.5986957137167449,True,0.3299919538643301,1000,random,uniform,SHAP,10,1,LEFTIST'>
