,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.806411515650677,50,NUN_CF,dtw,500,1,NativeGuideCF'>
1,3.855993153735535,50,NUN_CF,dtw,500,1,NativeGuideCF'>
2,3.8337576956022317,50,NUN_CF,dtw,500,1,NativeGuideCF'>
3,3.813676592954596,50,NUN_CF,dtw,500,1,NativeGuideCF'>
4,3.819168501127443,50,NUN_CF,dtw,500,1,NativeGuideCF'>
5,3.781767884222981,50,NUN_CF,dtw,500,1,NativeGuideCF'>
6,3.832030399037858,50,NUN_CF,dtw,500,1,NativeGuideCF'>
7,3.8269301561497686,50,NUN_CF,dtw,500,1,NativeGuideCF'>
8,3.8019933697745887,50,NUN_CF,dtw,500,1,NativeGuideCF'>
9,3.8146353555260055,50,NUN_CF,dtw,500,1,NativeGuideCF'>
10,3.783906914674246,50,NUN_CF,dtw,500,1,NativeGuideCF'>
11,3.8233273069323355,50,NUN_CF,dtw,500,1,NativeGuideCF'>
12,3.8015421678071797,50,NUN_CF,dtw,500,1,NativeGuideCF'>
13,3.82615504096038,50,NUN_CF,dtw,500,1,NativeGuideCF'>
14,3.763757829376621,50,NUN_CF,dtw,500,1,NativeGuideCF'>
15,3.797075873589437,50,NUN_CF,dtw,500,1,NativeGuideCF'>
16,3.808038588712874,50,NUN_CF,dtw,500,1,NativeGuideCF'>
17,3.8451920725515576,50,NUN_CF,dtw,500,1,NativeGuideCF'>
18,3.782894342863256,50,NUN_CF,dtw,500,1,NativeGuideCF'>
19,3.838122056535716,50,NUN_CF,dtw,500,1,NativeGuideCF'>
