,complexity,method,tsr,explanation
0,1.9575758797739333,GRAD,False,Saliency_PTY'>
1,1.961110496293161,GRAD,False,Saliency_PTY'>
2,1.9514995535702666,GRAD,False,Saliency_PTY'>
3,1.9490422753787677,GRAD,False,Saliency_PTY'>
4,1.946438416974627,GRAD,False,Saliency_PTY'>
5,1.9495980406643938,GRAD,False,Saliency_PTY'>
6,1.949050792857506,GRAD,False,Saliency_PTY'>
7,1.9520865775193368,GRAD,False,Saliency_PTY'>
8,1.9539112274701718,GRAD,False,Saliency_PTY'>
9,1.9465283325076277,GRAD,False,Saliency_PTY'>
10,1.954265228751019,GRAD,False,Saliency_PTY'>
11,1.9493777706202025,GRAD,False,Saliency_PTY'>
12,1.9513853246653103,GRAD,False,Saliency_PTY'>
13,1.9495214961093223,GRAD,False,Saliency_PTY'>
14,1.9576615587267263,GRAD,False,Saliency_PTY'>
15,1.9675422251928616,GRAD,False,Saliency_PTY'>
16,1.951337234442402,GRAD,False,Saliency_PTY'>
17,1.9487567332176299,GRAD,False,Saliency_PTY'>
18,1.946949567773454,GRAD,False,Saliency_PTY'>
19,1.953387820142632,GRAD,False,Saliency_PTY'>
