,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.8121528860987652,50,NUN_CF,dtw,500,1,NativeGuideCF'>
1,3.8570194702596083,50,NUN_CF,dtw,500,1,NativeGuideCF'>
2,3.79742757714341,50,NUN_CF,dtw,500,1,NativeGuideCF'>
3,3.8061673969529606,50,NUN_CF,dtw,500,1,NativeGuideCF'>
4,3.8396334222142925,50,NUN_CF,dtw,500,1,NativeGuideCF'>
5,3.812293269698509,50,NUN_CF,dtw,500,1,NativeGuideCF'>
6,3.771233981137497,50,NUN_CF,dtw,500,1,NativeGuideCF'>
7,3.8379619393881987,50,NUN_CF,dtw,500,1,NativeGuideCF'>
8,3.837794059621515,50,NUN_CF,dtw,500,1,NativeGuideCF'>
9,3.7958930259531973,50,NUN_CF,dtw,500,1,NativeGuideCF'>
10,3.820290949656127,50,NUN_CF,dtw,500,1,NativeGuideCF'>
11,3.8396068528697835,50,NUN_CF,dtw,500,1,NativeGuideCF'>
12,3.8190611504051097,50,NUN_CF,dtw,500,1,NativeGuideCF'>
13,3.8204809667215995,50,NUN_CF,dtw,500,1,NativeGuideCF'>
14,3.818393211695394,50,NUN_CF,dtw,500,1,NativeGuideCF'>
15,3.8259877102082465,50,NUN_CF,dtw,500,1,NativeGuideCF'>
16,3.8142081498348874,50,NUN_CF,dtw,500,1,NativeGuideCF'>
17,3.8344336305023736,50,NUN_CF,dtw,500,1,NativeGuideCF'>
18,3.807950679002499,50,NUN_CF,dtw,500,1,NativeGuideCF'>
