,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.827490288314988,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,3.8306773637349565,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,3.8293870857047025,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,3.846283991359923,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,3.852139110432179,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,3.8039807388003286,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,3.7898071267462345,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,3.8267025808331967,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,3.858499622260151,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,3.8477720240664963,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,3.849010949039339,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,3.8546179732171075,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,3.854395549551356,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,3.8360313338874112,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,3.796667604859507,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,3.8032248543380724,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,3.855206133667364,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,3.845932401195731,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,3.833889966661508,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,3.8228050330746712,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
