,complexity,method,tsr,explanation
0,3.037517491361173,FA,True,Saliency_PTY'>
1,2.968236242754892,FA,True,Saliency_PTY'>
2,3.224771333346843,FA,True,Saliency_PTY'>
3,3.049037718824701,FA,True,Saliency_PTY'>
4,3.033474945057499,FA,True,Saliency_PTY'>
5,3.054797971883965,FA,True,Saliency_PTY'>
6,3.0753841606852808,FA,True,Saliency_PTY'>
7,3.017987044886901,FA,True,Saliency_PTY'>
8,3.0034918779224493,FA,True,Saliency_PTY'>
9,2.928168452529152,FA,True,Saliency_PTY'>
10,3.004619917297167,FA,True,Saliency_PTY'>
11,3.1016856236643284,FA,True,Saliency_PTY'>
12,3.155934441597954,FA,True,Saliency_PTY'>
13,2.9637163680065974,FA,True,Saliency_PTY'>
14,3.037957176565089,FA,True,Saliency_PTY'>
15,3.0716762980655674,FA,True,Saliency_PTY'>
16,3.167660524343788,FA,True,Saliency_PTY'>
17,3.10612883450227,FA,True,Saliency_PTY'>
18,3.096578662638866,FA,True,Saliency_PTY'>
19,3.145527767287785,FA,True,Saliency_PTY'>
