,complexity,method,tsr,explanation
0,3.1778393516041326,SG,True,Saliency_PTY'>
1,3.2256117994432616,SG,True,Saliency_PTY'>
2,3.190582098367231,SG,True,Saliency_PTY'>
3,3.2196893542195704,SG,True,Saliency_PTY'>
4,3.181952047034856,SG,True,Saliency_PTY'>
5,3.1831094096141093,SG,True,Saliency_PTY'>
6,3.1409786209630655,SG,True,Saliency_PTY'>
7,3.1893893819652526,SG,True,Saliency_PTY'>
8,3.212132611485809,SG,True,Saliency_PTY'>
9,3.1807585344689833,SG,True,Saliency_PTY'>
10,3.134992374971125,SG,True,Saliency_PTY'>
11,3.1565587965461206,SG,True,Saliency_PTY'>
12,3.195414570717295,SG,True,Saliency_PTY'>
13,3.2156453656497943,SG,True,Saliency_PTY'>
14,3.131255811933399,SG,True,Saliency_PTY'>
15,3.205250245101323,SG,True,Saliency_PTY'>
16,3.202003477384714,SG,True,Saliency_PTY'>
17,3.207561597521491,SG,True,Saliency_PTY'>
18,3.1644497892062597,SG,True,Saliency_PTY'>
19,3.1957324670542757,SG,True,Saliency_PTY'>
