,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.8826216139085443,50,NUN_CF,dtw,500,1,NativeGuideCF'>
1,3.869780841452185,50,NUN_CF,dtw,500,1,NativeGuideCF'>
2,3.839209114702377,50,NUN_CF,dtw,500,1,NativeGuideCF'>
3,3.8827320309577655,50,NUN_CF,dtw,500,1,NativeGuideCF'>
4,3.8807305356597515,50,NUN_CF,dtw,500,1,NativeGuideCF'>
5,3.891188375537645,50,NUN_CF,dtw,500,1,NativeGuideCF'>
6,3.872924981695389,50,NUN_CF,dtw,500,1,NativeGuideCF'>
7,3.8484025292137187,50,NUN_CF,dtw,500,1,NativeGuideCF'>
8,3.8775629632776445,50,NUN_CF,dtw,500,1,NativeGuideCF'>
9,3.8612938362633806,50,NUN_CF,dtw,500,1,NativeGuideCF'>
10,3.8274144215718815,50,NUN_CF,dtw,500,1,NativeGuideCF'>
11,3.8796438928446397,50,NUN_CF,dtw,500,1,NativeGuideCF'>
12,3.873687777623256,50,NUN_CF,dtw,500,1,NativeGuideCF'>
13,3.7890212726025454,50,NUN_CF,dtw,500,1,NativeGuideCF'>
14,3.8667147530427584,50,NUN_CF,dtw,500,1,NativeGuideCF'>
15,3.85524145129205,50,NUN_CF,dtw,500,1,NativeGuideCF'>
16,3.807203816770867,50,NUN_CF,dtw,500,1,NativeGuideCF'>
17,3.8253278947350577,50,NUN_CF,dtw,500,1,NativeGuideCF'>
