,complexity,transformer,epochs,explanation
0,3.7905374973541246,mutate_both,100,TSEvo'>
1,3.760208478884756,mutate_both,100,TSEvo'>
2,3.845269300646293,mutate_both,100,TSEvo'>
3,3.734714966769458,mutate_both,100,TSEvo'>
4,3.739517835826246,mutate_both,100,TSEvo'>
5,3.49649825167566,mutate_both,100,TSEvo'>
6,3.829782188665089,mutate_both,100,TSEvo'>
7,3.73869810376228,mutate_both,100,TSEvo'>
8,3.80656983805947,mutate_both,100,TSEvo'>
9,3.657703314576787,mutate_both,100,TSEvo'>
10,3.833398709968368,mutate_both,100,TSEvo'>
11,3.82735871707334,mutate_both,100,TSEvo'>
12,3.8317691200057045,mutate_both,100,TSEvo'>
13,3.7565729834824175,mutate_both,100,TSEvo'>
14,3.8406016016824647,mutate_both,100,TSEvo'>
15,3.730737576136513,mutate_both,100,TSEvo'>
16,3.8398821513186663,mutate_both,100,TSEvo'>
17,3.7679539175913943,mutate_both,100,TSEvo'>
18,3.827918818228478,mutate_both,100,TSEvo'>
19,3.812773155042573,mutate_both,100,TSEvo'>
