,complexity,transformer,epochs,explanation
0,3.813168275724099,authentic_opposing_information,100,TSEvo'>
1,3.815037758975018,authentic_opposing_information,100,TSEvo'>
2,3.788487483108899,authentic_opposing_information,100,TSEvo'>
3,3.837444522760198,authentic_opposing_information,100,TSEvo'>
4,3.8509133498302113,authentic_opposing_information,100,TSEvo'>
5,3.858210822684702,authentic_opposing_information,100,TSEvo'>
6,3.7444638986947814,authentic_opposing_information,100,TSEvo'>
7,3.800315205749153,authentic_opposing_information,100,TSEvo'>
8,3.852224078220314,authentic_opposing_information,100,TSEvo'>
9,3.8210763545280537,authentic_opposing_information,100,TSEvo'>
10,3.841292164187462,authentic_opposing_information,100,TSEvo'>
11,3.8426619551969963,authentic_opposing_information,100,TSEvo'>
12,3.783301128848018,authentic_opposing_information,100,TSEvo'>
13,3.827865909610586,authentic_opposing_information,100,TSEvo'>
14,3.8153621893523795,authentic_opposing_information,100,TSEvo'>
15,3.8089198913543636,authentic_opposing_information,100,TSEvo'>
16,3.837637239077573,authentic_opposing_information,100,TSEvo'>
17,3.787979503588478,authentic_opposing_information,100,TSEvo'>
18,3.8197652674106717,authentic_opposing_information,100,TSEvo'>
19,3.8356898575254923,authentic_opposing_information,100,TSEvo'>
