,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.8214268561724984,50,NUN_CF,dtw,500,1,NativeGuideCF'>
1,3.7589437128084175,50,NUN_CF,dtw,500,1,NativeGuideCF'>
2,3.7764160709046033,50,NUN_CF,dtw,500,1,NativeGuideCF'>
3,3.730736433554256,50,NUN_CF,dtw,500,1,NativeGuideCF'>
4,3.792010842160431,50,NUN_CF,dtw,500,1,NativeGuideCF'>
5,3.7841174006318674,50,NUN_CF,dtw,500,1,NativeGuideCF'>
6,3.7710652042626274,50,NUN_CF,dtw,500,1,NativeGuideCF'>
7,3.7684812204136207,50,NUN_CF,dtw,500,1,NativeGuideCF'>
8,3.768299954030504,50,NUN_CF,dtw,500,1,NativeGuideCF'>
9,3.7883066800725973,50,NUN_CF,dtw,500,1,NativeGuideCF'>
10,3.8122190374895886,50,NUN_CF,dtw,500,1,NativeGuideCF'>
11,3.7753473876596897,50,NUN_CF,dtw,500,1,NativeGuideCF'>
12,3.787368462189804,50,NUN_CF,dtw,500,1,NativeGuideCF'>
13,3.7500554096769814,50,NUN_CF,dtw,500,1,NativeGuideCF'>
14,3.7343901116752316,50,NUN_CF,dtw,500,1,NativeGuideCF'>
15,3.7891607744245857,50,NUN_CF,dtw,500,1,NativeGuideCF'>
16,3.748237501179607,50,NUN_CF,dtw,500,1,NativeGuideCF'>
