,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.683222917188555,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,3.818603696812481,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,3.6589737772756927,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,3.7429439065326573,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,3.8581457807673543,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,3.5874896235620213,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,3.66580658298875,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,3.616039061349641,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,3.78980398419754,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,3.7111407003636807,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,3.6475230084620605,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,3.7213191798299317,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,3.664762627977911,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,3.8349250885715356,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,3.6074660087808703,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,3.724269472315256,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,3.677910923630114,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
17,3.674009764506305,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
18,3.7930164723419093,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
19,3.629088205216029,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
