,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.7354900131803657,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,3.7840206733986035,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,3.7377917415069426,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,3.750517002019257,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,3.7116292254151806,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,3.7063449403309674,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,3.793552380659273,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,3.7199816862028716,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,3.679073395280994,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,3.583875575519316,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,3.546600405456285,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,3.657687319776036,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,3.7887175600767455,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,3.7559101158815316,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,3.75465926909949,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,3.7497481654301072,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
