,complexity,transformer,epochs,explanation
0,3.843279934843368,mutate_both,100,TSEvo'>
1,3.819379676198497,mutate_both,100,TSEvo'>
2,3.846482967857647,mutate_both,100,TSEvo'>
3,3.8289776030225147,mutate_both,100,TSEvo'>
4,3.8323581337442665,mutate_both,100,TSEvo'>
5,3.7947164959487845,mutate_both,100,TSEvo'>
6,3.822624444684465,mutate_both,100,TSEvo'>
7,3.7862753475400552,mutate_both,100,TSEvo'>
8,3.7944121577084706,mutate_both,100,TSEvo'>
9,3.7859166213343114,mutate_both,100,TSEvo'>
10,3.7993908301856143,mutate_both,100,TSEvo'>
11,3.8187132780852133,mutate_both,100,TSEvo'>
12,3.802727395431939,mutate_both,100,TSEvo'>
13,3.791443824774735,mutate_both,100,TSEvo'>
14,3.8243695433818403,mutate_both,100,TSEvo'>
15,3.7788791521402976,mutate_both,100,TSEvo'>
16,3.783507282804693,mutate_both,100,TSEvo'>
17,3.816270933429904,mutate_both,100,TSEvo'>
18,3.8294336531919724,mutate_both,100,TSEvo'>
19,3.826197831519771,mutate_both,100,TSEvo'>
