,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.8348852080267433,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,3.8558977544043516,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,3.845279313905111,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,3.847445922917768,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,3.8537722998218222,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,3.8505138791608062,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,3.808047336950331,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,3.870951596185894,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,3.861577385607987,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,3.8376076229044105,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,3.7973494774679897,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,3.8324908872481824,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,3.840482903855246,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,3.8110204994236825,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,3.8604506787755604,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,3.8435783827039,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,3.861468866940531,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,3.826177406026377,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,3.8113990150580985,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,3.8233036094015094,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
