,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.8381699032121492,50,NG,dtw,500,1,NativeGuideCF'>
1,3.8179466335782033,50,NG,dtw,500,1,NativeGuideCF'>
2,3.8132274393615035,50,NG,dtw,500,1,NativeGuideCF'>
3,3.834653476878906,50,NG,dtw,500,1,NativeGuideCF'>
4,3.8563901129954443,50,NG,dtw,500,1,NativeGuideCF'>
5,3.800807062735771,50,NG,dtw,500,1,NativeGuideCF'>
6,3.8283751911591177,50,NG,dtw,500,1,NativeGuideCF'>
7,3.8266505308423207,50,NG,dtw,500,1,NativeGuideCF'>
8,3.8356311906783715,50,NG,dtw,500,1,NativeGuideCF'>
9,3.844632976058392,50,NG,dtw,500,1,NativeGuideCF'>
10,3.8670589323475086,50,NG,dtw,500,1,NativeGuideCF'>
11,3.81286986233823,50,NG,dtw,500,1,NativeGuideCF'>
12,3.8319833674159254,50,NG,dtw,500,1,NativeGuideCF'>
13,3.8250698020585125,50,NG,dtw,500,1,NativeGuideCF'>
14,3.8428695612402826,50,NG,dtw,500,1,NativeGuideCF'>
15,3.813977142921712,50,NG,dtw,500,1,NativeGuideCF'>
16,3.817878540072017,50,NG,dtw,500,1,NativeGuideCF'>
17,3.8568592118214284,50,NG,dtw,500,1,NativeGuideCF'>
18,3.8554317698543143,50,NG,dtw,500,1,NativeGuideCF'>
19,3.848316112511095,50,NG,dtw,500,1,NativeGuideCF'>
