,complexity,method,tsr,explanation
0,3.3605803545073405,FA,False,Saliency_PTY'>
1,3.1454579648823207,FA,False,Saliency_PTY'>
2,3.3890344013610196,FA,False,Saliency_PTY'>
3,3.2583267536607656,FA,False,Saliency_PTY'>
4,3.427382449863768,FA,False,Saliency_PTY'>
5,3.3997642628049194,FA,False,Saliency_PTY'>
6,3.4743477170482198,FA,False,Saliency_PTY'>
7,3.3972134758118533,FA,False,Saliency_PTY'>
8,3.589811147902899,FA,False,Saliency_PTY'>
9,3.6075631042915792,FA,False,Saliency_PTY'>
10,3.301925213254768,FA,False,Saliency_PTY'>
11,3.496090955682079,FA,False,Saliency_PTY'>
12,3.5017197854808773,FA,False,Saliency_PTY'>
13,3.493019346833236,FA,False,Saliency_PTY'>
14,3.381912057612549,FA,False,Saliency_PTY'>
15,3.329357924609672,FA,False,Saliency_PTY'>
16,3.145383530324719,FA,False,Saliency_PTY'>
17,3.4055289315445925,FA,False,Saliency_PTY'>
18,3.2472173743441597,FA,False,Saliency_PTY'>
19,3.5414474107585576,FA,False,Saliency_PTY'>
