,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.716953902083307,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,3.7829076025138235,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,3.7863000434819356,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,3.7777508003536835,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,3.729092491066535,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,3.770484849330071,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,3.7423432288060976,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,3.8487264761824758,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,3.6676665675417337,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,3.793462185392824,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,3.752722832502867,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,3.721873991424475,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,3.8643412071096415,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,3.7580003893769485,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,3.86176659676385,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,3.74002668729812,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,3.8477427032371296,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
17,3.786399869132092,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
18,3.8045495137890715,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
