,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.7121597147707233,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,3.725787060247323,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,3.7985973978339787,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,3.8958033475904075,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,3.8422183931743366,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,3.8363951053639878,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,3.804704667866945,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,3.8568444047477533,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,3.711709170889849,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,3.8705283696783765,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,3.8919740259276696,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,3.7170905952892666,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,3.788385805949756,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,3.8654550227392157,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,3.7152187184591043,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,3.779372369293648,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,3.788398019917147,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
17,3.678261804080058,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
18,3.8259968758112373,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
19,3.8138600831184237,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
