,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.8615486611962426,50,NG,dtw,500,1,NativeGuideCF'>
1,3.842773176560001,50,NG,dtw,500,1,NativeGuideCF'>
2,3.842773176560001,50,NG,dtw,500,1,NativeGuideCF'>
3,3.847503875620409,50,NG,dtw,500,1,NativeGuideCF'>
4,3.8240728068383505,50,NG,dtw,500,1,NativeGuideCF'>
5,3.8307850372292775,50,NG,dtw,500,1,NativeGuideCF'>
6,3.8578867539566843,50,NG,dtw,500,1,NativeGuideCF'>
7,3.827752000534068,50,NG,dtw,500,1,NativeGuideCF'>
8,3.8391714534437886,50,NG,dtw,500,1,NativeGuideCF'>
9,3.836622489260045,50,NG,dtw,500,1,NativeGuideCF'>
10,3.8404712817635556,50,NG,dtw,500,1,NativeGuideCF'>
11,3.8701580370379354,50,NG,dtw,500,1,NativeGuideCF'>
12,3.84988049311828,50,NG,dtw,500,1,NativeGuideCF'>
13,3.810770711743694,50,NG,dtw,500,1,NativeGuideCF'>
14,3.8240728068383505,50,NG,dtw,500,1,NativeGuideCF'>
15,3.8523026524410575,50,NG,dtw,500,1,NativeGuideCF'>
16,3.827287208248576,50,NG,dtw,500,1,NativeGuideCF'>
17,3.828614522787334,50,NG,dtw,500,1,NativeGuideCF'>
18,3.844363302937273,50,NG,dtw,500,1,NativeGuideCF'>
19,3.8514521565340387,50,NG,dtw,500,1,NativeGuideCF'>
