,complexity,method,tsr,explanation
0,3.2951459921798913,FO,False,Saliency_PTY'>
1,3.4282774133347367,FO,False,Saliency_PTY'>
2,3.0239804803273325,FO,False,Saliency_PTY'>
3,3.1426140745410733,FO,False,Saliency_PTY'>
4,3.2618234382727422,FO,False,Saliency_PTY'>
5,3.445371516640245,FO,False,Saliency_PTY'>
6,3.10174881405311,FO,False,Saliency_PTY'>
7,3.2649697657627716,FO,False,Saliency_PTY'>
8,3.1648927050766855,FO,False,Saliency_PTY'>
9,3.16421899204833,FO,False,Saliency_PTY'>
10,3.4448266962361553,FO,False,Saliency_PTY'>
11,3.484604419382927,FO,False,Saliency_PTY'>
12,3.2902070473523723,FO,False,Saliency_PTY'>
13,3.469725507642978,FO,False,Saliency_PTY'>
14,3.2725684423974446,FO,False,Saliency_PTY'>
15,3.3285937990195227,FO,False,Saliency_PTY'>
16,3.3241053569828596,FO,False,Saliency_PTY'>
17,3.332233068173735,FO,False,Saliency_PTY'>
18,3.4023077937652064,FO,False,Saliency_PTY'>
19,3.0166850691239477,FO,False,Saliency_PTY'>
