,complexity,method,tsr,explanation
0,2.9595732338181286,FA,True,Saliency_PTY'>
1,3.0610161707710533,FA,True,Saliency_PTY'>
2,3.1407792259235676,FA,True,Saliency_PTY'>
3,3.109664456430163,FA,True,Saliency_PTY'>
4,3.0671345429842707,FA,True,Saliency_PTY'>
5,3.092887798616775,FA,True,Saliency_PTY'>
6,3.0262705719641496,FA,True,Saliency_PTY'>
7,2.9158873429787087,FA,True,Saliency_PTY'>
8,3.0643011380691982,FA,True,Saliency_PTY'>
9,3.0647527907598593,FA,True,Saliency_PTY'>
10,3.1365030575728436,FA,True,Saliency_PTY'>
11,3.1541579163779883,FA,True,Saliency_PTY'>
12,3.123418872348319,FA,True,Saliency_PTY'>
13,3.0910312801638953,FA,True,Saliency_PTY'>
14,2.99869414158743,FA,True,Saliency_PTY'>
15,3.1885639921041142,FA,True,Saliency_PTY'>
16,3.0472549864386678,FA,True,Saliency_PTY'>
17,3.0812361661600627,FA,True,Saliency_PTY'>
18,3.017105729814618,FA,True,Saliency_PTY'>
19,3.1573972731748925,FA,True,Saliency_PTY'>
