,complexity,method,tsr,explanation
0,3.5374609603866918,FA,False,Saliency_PTY'>
1,3.461701791746149,FA,False,Saliency_PTY'>
2,3.573756740893276,FA,False,Saliency_PTY'>
3,3.370008386479032,FA,False,Saliency_PTY'>
4,3.4689653079975162,FA,False,Saliency_PTY'>
5,3.571929115827501,FA,False,Saliency_PTY'>
6,3.4679917651148826,FA,False,Saliency_PTY'>
7,3.552916367539058,FA,False,Saliency_PTY'>
8,3.400254115107753,FA,False,Saliency_PTY'>
9,3.6361740529216506,FA,False,Saliency_PTY'>
10,3.5791461857651248,FA,False,Saliency_PTY'>
11,3.4151194292427407,FA,False,Saliency_PTY'>
12,3.4948429776841383,FA,False,Saliency_PTY'>
13,3.547309091868565,FA,False,Saliency_PTY'>
14,3.3722936794159857,FA,False,Saliency_PTY'>
15,3.61682296433494,FA,False,Saliency_PTY'>
16,3.616618168548383,FA,False,Saliency_PTY'>
17,3.2996130020117134,FA,False,Saliency_PTY'>
18,3.2336031813767008,FA,False,Saliency_PTY'>
19,3.2635344585790382,FA,False,Saliency_PTY'>
