,complexity,transformer,epochs,explanation
0,3.790347333160277,authentic_opposing_information,100,TSEvo'>
1,3.810761309213443,authentic_opposing_information,100,TSEvo'>
2,3.811923685228158,authentic_opposing_information,100,TSEvo'>
3,3.802951427139625,authentic_opposing_information,100,TSEvo'>
4,3.8176573917569705,authentic_opposing_information,100,TSEvo'>
5,3.8597943195340148,authentic_opposing_information,100,TSEvo'>
6,3.822411188207718,authentic_opposing_information,100,TSEvo'>
7,3.816111935180374,authentic_opposing_information,100,TSEvo'>
8,3.7880678532560017,authentic_opposing_information,100,TSEvo'>
9,3.8500774998534624,authentic_opposing_information,100,TSEvo'>
10,3.8556165922913954,authentic_opposing_information,100,TSEvo'>
11,3.8289866379137028,authentic_opposing_information,100,TSEvo'>
12,3.861297187374073,authentic_opposing_information,100,TSEvo'>
13,3.7962886967556595,authentic_opposing_information,100,TSEvo'>
14,3.843055040133246,authentic_opposing_information,100,TSEvo'>
15,3.8273847299934873,authentic_opposing_information,100,TSEvo'>
16,3.7618777374214627,authentic_opposing_information,100,TSEvo'>
17,3.8492714046134098,authentic_opposing_information,100,TSEvo'>
18,3.806403762275205,authentic_opposing_information,100,TSEvo'>
19,3.8597673247348765,authentic_opposing_information,100,TSEvo'>
