,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.824751736144253,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,3.528566246654059,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,3.6271947573991357,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,3.579216411229414,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,3.6870608376969125,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,3.8943375868126777,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,3.643343346902636,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,3.6219823832217615,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,3.5164394113670276,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,3.5140708350380803,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,3.6297977304813416,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,3.5984096445884752,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,3.6230610636094704,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,3.5767290255900046,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,3.621634800430079,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,3.678550551983791,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,3.618643587109168,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
17,3.635798589323869,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
