,complexity,method,tsr,explanation
0,3.0430253406050474,FO,True,Saliency_PTY'>
1,3.035043761375394,FO,True,Saliency_PTY'>
2,3.1054156935600195,FO,True,Saliency_PTY'>
3,3.124506885264716,FO,True,Saliency_PTY'>
4,3.133068949610085,FO,True,Saliency_PTY'>
5,3.1389795393726914,FO,True,Saliency_PTY'>
6,2.996329949875274,FO,True,Saliency_PTY'>
7,3.076728412482376,FO,True,Saliency_PTY'>
8,3.0971505399980237,FO,True,Saliency_PTY'>
9,3.074343191074742,FO,True,Saliency_PTY'>
10,3.1054434278517964,FO,True,Saliency_PTY'>
11,3.026603312200799,FO,True,Saliency_PTY'>
12,3.0141286515592602,FO,True,Saliency_PTY'>
13,3.016135957504839,FO,True,Saliency_PTY'>
14,3.041689407773137,FO,True,Saliency_PTY'>
15,2.993424795073941,FO,True,Saliency_PTY'>
16,3.083166778025383,FO,True,Saliency_PTY'>
17,3.0498700689355815,FO,True,Saliency_PTY'>
18,3.102198827174982,FO,True,Saliency_PTY'>
19,3.093854045972784,FO,True,Saliency_PTY'>
