,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.9040668790957596,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,3.8787897774365923,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,3.59630502476124,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,3.8761364069842266,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,3.8811019021776887,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,3.8872563835847735,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,3.882621578022078,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,3.880440810135525,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,5.3991054689841664e-11,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,3.865729113466751,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,3.8566519527021383,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,3.8552464636863237,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,3.861638783441845,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,3.8795648755383447,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,3.7882026532633652,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,3.8723862893315166,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,3.8973218995615944,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,2.520263615100845e-11,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,3.8814241338950386,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,3.858277392883651,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
