,complexity,method,tsr,explanation
0,2.9757918998035113,DLS,True,Saliency_PTY'>
1,3.0097425658439025,DLS,True,Saliency_PTY'>
2,3.2114625976325764,DLS,True,Saliency_PTY'>
3,3.0604953373105417,DLS,True,Saliency_PTY'>
4,2.994903230741053,DLS,True,Saliency_PTY'>
5,3.072286178634593,DLS,True,Saliency_PTY'>
6,3.0995589225595226,DLS,True,Saliency_PTY'>
7,2.9592710174454084,DLS,True,Saliency_PTY'>
8,3.0340701496590095,DLS,True,Saliency_PTY'>
9,3.007332394569998,DLS,True,Saliency_PTY'>
10,2.9440007236801167,DLS,True,Saliency_PTY'>
11,3.050019513459369,DLS,True,Saliency_PTY'>
12,3.1486455677287544,DLS,True,Saliency_PTY'>
13,3.043273290252144,DLS,True,Saliency_PTY'>
14,3.0045766889713312,DLS,True,Saliency_PTY'>
15,3.0728460136226676,DLS,True,Saliency_PTY'>
16,3.1310408333289717,DLS,True,Saliency_PTY'>
17,3.1122110696850833,DLS,True,Saliency_PTY'>
18,3.1102960271478968,DLS,True,Saliency_PTY'>
19,3.133559747570575,DLS,True,Saliency_PTY'>
