,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.809631917645517,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,3.7479720365559945,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,3.7274124009576792,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,3.417300387096926e-11,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,3.809102856843767,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,3.8239626966572273,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,3.8261173307783505,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,3.7746150347038934,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,3.8013838770912054,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,3.7571038852988456,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,3.792601295860527,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,3.7684301835638125,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,3.759138758419096,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,3.806930926345568,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,3.7702038291943665,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,3.7856967431810578,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,3.8295517461435584,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,3.7610732046347604,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,3.7621230873500826,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,3.8117565180054545,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
