,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.828799561890986,50,NUN_CF,dtw,500,1,NativeGuideCF'>
1,3.8255697453880924,50,NUN_CF,dtw,500,1,NativeGuideCF'>
2,3.7825801225980067,50,NUN_CF,dtw,500,1,NativeGuideCF'>
3,3.8496651127411723,50,NUN_CF,dtw,500,1,NativeGuideCF'>
4,3.8303335836358854,50,NUN_CF,dtw,500,1,NativeGuideCF'>
5,3.8194467868641193,50,NUN_CF,dtw,500,1,NativeGuideCF'>
6,3.8022341837701084,50,NUN_CF,dtw,500,1,NativeGuideCF'>
7,3.8535411286126213,50,NUN_CF,dtw,500,1,NativeGuideCF'>
8,3.833640032304403,50,NUN_CF,dtw,500,1,NativeGuideCF'>
9,3.86010414439762,50,NUN_CF,dtw,500,1,NativeGuideCF'>
10,3.8304760032432537,50,NUN_CF,dtw,500,1,NativeGuideCF'>
11,3.8250601226591323,50,NUN_CF,dtw,500,1,NativeGuideCF'>
12,3.779397251458868,50,NUN_CF,dtw,500,1,NativeGuideCF'>
13,3.842572070934032,50,NUN_CF,dtw,500,1,NativeGuideCF'>
14,3.8281155400769977,50,NUN_CF,dtw,500,1,NativeGuideCF'>
